,WindPower
13097,810.607
13098,820.038
13099,862.658
13101,872.2410000000001
13102,800.995
13103,776.693
13104,709.9889999999999
13106,681.299
13107,592.135
13108,505.07199999999995
13109,756.375
13110,822.945
13111,987.34
13112,1158.776
13113,1246.8339999999998
13114,1249.9160000000002
13115,1248.7730000000001
13116,1247.5739999999998
13117,1212.8010000000002
13118,1147.4660000000001
13119,1043.9089999999999
13120,907.802
13121,831.36
13123,940.6310000000001
13124,907.794
13125,832.1419999999999
13126,795.6110000000001
13127,810.518
13128,790.172
13129,771.2339999999999
13130,712.962
13131,564.587
13132,321.483
13133,197.56599999999997
13134,193.887
13135,223.9
13136,198.581
13137,119.46799999999999
13138,54.983000000000004
13139,20.811999999999998
13140,8.801
13141,8.497
13142,23.892
13143,57.075
13144,114.55
13145,188.549
13146,352.99300000000005
13147,628.448
13149,782.067
13151,640.1080000000001
13152,461.416
13153,354.195
13154,246.206
13155,96.219
13156,50.736000000000004
13157,46.425
13158,64.05199999999999
13159,113.588
13161,272.47700000000003
13162,357.3
13163,465.84
13164,572.964
13165,675.821
13166,695.541
13167,722.7280000000001
13168,723.25
13169,732.67
13170,820.056
13171,902.06
13173,883.0089999999999
13174,863.804
13175,823.992
13176,804.822
13177,790.168
13178,751.748
13179,622.433
13180,559.738
13181,695.778
13182,716.033
13183,629.82
13185,411.29400000000004
13186,367.12199999999996
13187,313.953
13188,245.706
13189,179.77700000000002
13190,130.366
13191,96.646
13192,92.00299999999999
13193,111.069
13194,168.122
13195,293.142
13196,467.76099999999997
13197,570.502
13198,563.778
13199,580.693
13200,576.279
13201,587.568
13202,587.651
13203,454.18199999999996
13204,342.19699999999995
13205,582.6469999999999
13206,574.335
13207,507.73199999999997
13209,418.548
13210,363.22
13211,308.85400000000004
13212,254.18
13213,203.248
13214,154.141
13215,106.322
13216,75.642
13217,92.77799999999999
13218,71.11
13219,53.076
13221,61.476000000000006
13222,84.852
13223,145.165
13224,255.407
13225,401.649
13226,478.106
13227,351.10699999999997
13230,251.429
13232,125.552
13233,72.851
13234,61.263999999999996
13235,66.238
13236,70.33
13237,68.634
13238,62.051
13240,20.586
13241,12.34
13242,8.741
13243,15.588
13245,47.263999999999996
13246,45.131
13247,28.430999999999997
13248,20.176
13249,50.278999999999996
13250,88.735
13251,144.53
13253,86.015
13256,139.373
13257,230.898
13258,350.6
13259,469.749
13260,548.774
13261,565.34
13262,522.73
13263,468.347
13264,427.281
13265,395.727
13267,381.596
13268,444.24199999999996
13269,446.684
13270,426.461
13271,409.315
13272,378.341
13273,334.11199999999997
13275,207.253
13276,122.175
13277,108.073
13279,123.726
13280,141.099
13281,167.385
13282,191.13099999999997
13283,213.018
13284,243.475
13285,282.77
13286,320.529
13287,323.058
13288,303.76099999999997
13289,343.20599999999996
13290,392.156
13291,436.29
13292,450.47
13293,383.952
13294,335.986
13295,338.101
13296,334.81300000000005
13297,323.935
13298,322.754
13299,270.387
13301,141.97799999999998
13302,63.803999999999995
13303,34.376
13304,18.41
13305,10.151
13306,6.954
13307,5.691
13309,10.436
13310,9.936
13311,9.747
13312,14.059000000000001
13313,15.052
13314,24.781999999999996
13315,108.184
13316,197.296
13317,202.465
13318,147.415
13319,94.834
13320,67.462
13322,70.73100000000001
13323,71.352
13324,58.074
13325,80.98899999999999
13326,142.141
13327,152.316
13328,170.235
13329,237.61599999999999
13330,376.05
13331,552.363
13332,721.3610000000001
13333,808.128
13334,795.573
13335,771.284
13336,721.654
13337,663.65
13338,595.995
13339,609.885
13340,604.888
13341,556.939
13342,544.008
13343,518.576
13344,503.75300000000004
13345,461.35400000000004
13346,438.917
13347,344.593
13348,221.699
13349,243.495
13350,267.132
13351,348.097
13352,465.894
13353,527.435
13354,555.0790000000001
13355,589.371
13356,611.887
13357,582.675
13359,399.626
13360,386.256
13361,423.19800000000004
13362,419.809
13364,412.967
13365,382.832
13366,380.92800000000005
13367,362.668
13369,331.19300000000004
13370,301.193
13371,278.39599999999996
13372,156.376
13373,135.93200000000002
13374,151.47899999999998
13375,178.713
13376,228.702
13377,237.459
13378,265.922
13381,355.3
13382,401.694
13383,383.457
13385,369.966
13387,441.548
13389,496.477
13390,474.523
13392,401.73800000000006
13393,393.41
13394,357.76199999999994
13395,347.95
13396,365.20599999999996
13397,450.44300000000004
13398,675.059
13399,805.0039999999999
13400,831.45
13401,846.549
13402,825.4639999999999
13403,757.8510000000001
13404,674.012
13405,605.8340000000001
13406,562.974
13407,495.519
13408,373.195
13409,335.77
13410,459.405
13412,752.55
13413,800.9789999999999
13414,752.47
13415,748.257
13416,723.279
13417,645.207
13418,595.622
13420,234.574
13421,378.454
13422,429.767
13423,372.676
13424,314.82
13425,291.756
13426,284.45
13427,261.457
13428,222.31599999999997
13429,173.755
13430,132.47299999999998
13431,90.11399999999999
13432,55.77
13433,82.83
13434,54.081
13435,21.609
13437,24.840999999999998
13438,59.922
13439,138.42700000000002
13440,216.842
13441,296.472
13442,382.213
13443,359.673
13444,185.107
13445,178.261
13446,188.303
13447,119.306
13448,46.563
13449,12.433
13450,4.016
13451,7.484
13452,18.762
13454,64.619
13455,93.39399999999999
13457,201.706
13458,337.92400000000004
13459,561.79
13460,673.487
13462,409.005
13463,284.664
13464,199.87099999999998
13465,129.548
13466,75.308
13467,40.265
13468,14.562000000000001
13469,12.152999999999999
13470,27.906
13472,101.719
13473,171.35
13474,266.715
13475,368.79699999999997
13476,510.348
13477,673.507
13478,800.977
13479,774.3539999999999
13480,801.0060000000001
13481,786.808
13482,783.722
13483,790.165
13484,771.27
13485,725.946
13486,739.163
13488,898.2189999999999
13489,942.1419999999999
13490,1031.587
13491,1064.295
13492,1037.06
13493,962.9060000000001
13495,795.543
13496,782.816
13497,673.8860000000001
13498,511.195
13499,389.352
13500,315.841
13501,295.592
13503,412.99699999999996
13504,436.352
13506,898.166
13507,883.007
13508,790.166
13510,689.69
13512,624.262
13515,382.716
13516,223.91400000000002
13517,387.14599999999996
13518,587.798
13519,673.435
13520,733.837
13521,767.4830000000001
13522,795.565
13523,819.99
13524,814.545
13525,771.081
13526,682.822
13527,555.9259999999999
13528,467.426
13529,484.27099999999996
13530,650.3330000000001
13531,899.423
13532,984.16
13533,842.2339999999999
13534,728.482
13535,650.303
13536,624.589
13539,527.4780000000001
13540,248.19299999999998
13541,260.14799999999997
13542,457.84
13543,453.24300000000005
13544,388.231
13545,304.584
13546,234.493
13549,137.73
13550,95.54700000000001
13551,66.439
13552,76.507
13553,91.47399999999999
13554,47.071999999999996
13555,30.897
13556,49.858999999999995
13557,84.699
13558,152.836
13559,281.395
13560,439.651
13561,589.411
13562,613.058
13563,446.101
13564,221.708
13565,208.093
13566,201.21599999999998
13567,138.41299999999998
13568,76.78
13569,37.413000000000004
13571,10.465
13572,8.363
13573,8.73
13574,10.46
13575,15.437999999999999
13577,24.778000000000002
13578,45.74100000000001
13579,90.698
13580,122.135
13581,82.663
13582,26.781
13584,10.713
13585,44.256
13586,95.51299999999999
13587,135.026
13588,100.13799999999999
13589,13.952
13590,40.211
13591,63.214
13592,80.419
13593,94.18299999999999
13594,117.32
13595,146.154
13596,178.18400000000003
13597,202.482
13598,220.11900000000003
13600,224.674
13601,244.11700000000002
13603,474.88699999999994
13604,596.177
13605,669.278
13606,682.814
13608,642.866
13609,644.872
13610,532.888
13611,377.504
13612,239.993
13613,129.843
13614,115.57
13616,168.02900000000002
13617,198.55
13618,227.463
13619,262.85900000000004
13620,286.868
13622,250.38099999999997
13623,267.94
13624,240.261
13625,148.285
13626,105.961
13628,135.015
13629,131.072
13630,114.04
13631,98.934
13632,86.277
13633,69.798
13634,48.397
13635,35.594
13636,22.621
13637,12.755
13638,47.611999999999995
13639,72.355
13640,108.071
13641,146.995
13642,182.15400000000002
13643,198.93200000000002
13644,187.243
13645,163.616
13646,134.314
13647,96.818
13648,72.84
13649,79.58
13650,81.081
13651,68.598
13652,64.257
13653,54.375
13654,36.974000000000004
13655,29.706999999999997
13658,154.431
13659,248.06799999999998
13660,283.77099999999996
13661,131.999
13663,85.699
13664,113.66799999999999
13666,155.736
13668,200.704
13669,235.317
13670,278.20099999999996
13671,311.237
13673,281.13599999999997
13674,539.303
13676,735.1460000000001
13677,656.775
13678,571.1519999999999
13679,577.8580000000001
13680,481.421
13681,437.983
13682,419.491
13683,359.17900000000003
13685,294.486
13686,263.289
13687,239.979
13688,232.203
13689,207.533
13690,185.002
13691,180.85
13692,180.826
13693,181.655
13695,157.064
13696,141.27200000000002
13697,127.61399999999999
13698,90.05799999999999
13701,394.272
13702,465.87
13703,472.07
13704,471.194
13705,497.004
13706,498.931
13708,203.782
13709,85.89399999999999
13710,86.198
13711,115.57
13712,177.955
13713,239.485
13714,252.77
13715,251.771
13716,239.99400000000003
13718,223.84799999999998
13719,176.542
13720,121.71799999999999
13721,115.044
13723,157.273
13724,195.75099999999998
13725,272.957
13726,363.397
13727,403.20599999999996
13728,407.661
13729,425.402
13731,389.134
13732,278.66200000000003
13733,135.923
13734,70.337
13735,92.041
13736,123.35
13737,134.491
13738,133.274
13740,136.1
13741,127.694
13742,108.10600000000001
13743,98.36399999999999
13744,109.50200000000001
13745,111.45100000000001
13746,117.175
13747,179.393
13748,276.415
13749,336.844
13750,338.341
13751,374.423
13752,415.151
13754,439.63800000000003
13756,288.02099999999996
13757,198.449
13758,185.58700000000002
13759,235.972
13760,305.332
13761,438.537
13762,479.344
13763,392.06699999999995
13764,304.717
13765,241.21200000000002
13766,155.563
13767,122.186
13768,127.219
13769,133.839
13770,152.798
13771,238.96
13772,312.83
13774,335.395
13775,334.85400000000004
13776,369.564
13778,387.87300000000005
13779,379.955
13780,295.675
13782,249.917
13783,326.64099999999996
13785,498.23400000000004
13786,566.335
13787,627.443
13788,688.304
13789,745.248
13790,772.86
13791,768.9110000000001
13792,712.7410000000001
13794,587.576
13795,591.697
13796,636.379
13797,577.832
13798,518.118
13799,454.81800000000004
13800,406.79900000000004
13801,386.939
13802,402.57199999999995
13803,388.345
13804,209.593
13806,290.53
13807,365.55300000000005
13808,420.889
13809,452.46
13810,495.423
13811,555.986
13812,490.54699999999997
13813,342.545
13814,273.927
13815,209.62400000000002
13816,165.774
13817,173.666
13818,224.50099999999998
13819,266.032
13820,197.764
13821,88.24700000000001
13822,29.851
13823,50.318000000000005
13824,73.34899999999999
13825,66.486
13826,58.46
13827,45.43600000000001
13828,30.205
13829,22.976
13830,50.485
13831,142.457
13833,255.172
13834,388.06800000000004
13835,368.37
13837,326.133
13838,292.98900000000003
13839,295.728
13840,278.008
13841,285.406
13842,369.157
13843,359.68
13844,311.623
13845,383.366
13847,622.4159999999999
13848,741.2610000000001
13849,840.334
13850,757.306
13851,767.867
13852,728.574
13854,789.034
13856,895.013
13859,1257.7939999999999
13860,1267.673
13861,1254.441
13862,1163.8139999999999
13863,1084.9560000000001
13864,1020.632
13865,905.888
13866,839.0980000000001
13867,814.9069999999999
13868,814.555
13870,704.7669999999999
13872,639.89
13873,582.716
13874,548.714
13876,356.903
13877,389.176
13878,405.07199999999995
13879,460.85900000000004
13880,572.4830000000001
13881,737.39
13882,869.5360000000001
13883,868.346
13884,852.695
13885,804.762
13886,757.877
13888,591.214
13889,595.003
13890,556.01
13891,526.08
13892,609.923
13893,567.034
13894,546.375
13895,537.225
13896,539.2819999999999
13897,502.819
13898,443.949
13899,399.63800000000003
13900,291.622
13901,180.062
13902,169.951
13903,228.273
13905,354.99
13906,478.741
13907,611.844
13908,700.75
13909,715.3380000000001
13910,634.936
13911,565.589
13912,539.312
13913,594.73
13914,687.887
13915,741.695
13916,776.693
13917,638.32
13918,609.941
13919,604.886
13920,550.332
13921,444.27099999999996
13922,312.314
13923,205.99
13924,96.473
13926,41.021
13927,75.89399999999999
13929,245.0
13930,326.091
13932,205.44
13933,214.03900000000002
13934,227.61
13936,439.648
13938,615.04
13939,795.6110000000001
13940,660.4810000000001
13941,567.565
13942,446.06199999999995
13943,314.988
13944,207.377
13945,223.648
13947,335.781
13948,349.37199999999996
13949,293.55400000000003
13950,299.2
13951,345.916
13952,390.842
13953,401.68199999999996
13955,365.417
13956,344.705
13957,326.901
13959,263.074
13960,200.55599999999998
13961,137.856
13962,142.42600000000002
13963,185.632
13964,157.458
13965,142.77
13967,113.7
13968,137.38
13969,200.419
13970,279.64799999999997
13971,325.981
13972,275.697
13973,126.64299999999999
13974,79.066
13975,34.944
13977,8.218
13978,36.579
13980,132.796
13981,163.42700000000002
13982,164.299
13983,136.161
13984,116.176
13985,90.132
13986,76.457
13987,68.208
13988,36.045
13989,16.47
13990,20.524
13991,22.147
13993,24.23
13994,20.916999999999998
13995,16.302
13996,18.814
13997,27.003
13998,53.174
13999,118.867
14000,192.68900000000002
14001,274.73900000000003
14002,306.91200000000003
14003,294.996
14004,314.231
14005,311.01599999999996
14006,284.67400000000004
14008,237.65599999999998
14009,295.02
14011,699.1189999999999
14012,804.0189999999999
14013,728.534
14014,595.389
14015,530.953
14016,508.134
14017,486.045
14018,481.76199999999994
14019,450.394
14020,266.623
14021,163.485
14022,163.458
14023,190.701
14024,383.914
14025,602.9780000000001
14026,790.197
14027,919.553
14029,825.443
14030,733.802
14031,663.2560000000001
14032,579.937
14033,497.316
14034,466.70599999999996
14035,530.203
14037,563.466
14038,490.56699999999995
14039,476.86
14040,461.369
14041,401.66900000000004
14042,395.30300000000005
14045,168.08599999999998
14046,191.16
14047,187.003
14048,203.02599999999998
14049,271.072
14050,327.317
14051,291.85400000000004
14052,242.192
14053,190.03799999999998
14054,149.803
14055,115.575
14056,98.32799999999999
14057,91.255
14058,97.85700000000001
14059,120.47200000000001
14060,185.59400000000002
14061,254.233
14062,359.76
14064,510.97
14065,529.242
14066,518.101
14067,501.874
14068,468.83099999999996
14070,354.44300000000004
14071,487.634
14073,593.309
14074,776.659
14076,945.78
14077,968.438
14078,890.722
14079,734.1239999999999
14080,608.692
14081,384.37300000000005
14082,262.265
14083,163.009
14085,215.338
14086,297.772
14087,264.991
14088,266.47900000000004
14089,237.965
14090,269.755
14091,367.535
14092,313.601
14093,129.269
14094,92.09100000000001
14095,105.572
14096,123.94200000000001
14097,169.05700000000002
14098,200.899
14099,223.15
14100,261.881
14101,293.817
14102,285.573
14103,253.204
14104,266.014
14105,323.428
14106,454.376
14107,513.6569999999999
14108,507.94
14109,476.05400000000003
14111,365.176
14112,301.613
14113,241.832
14114,225.86599999999999
14115,226.676
14116,194.676
14117,65.223
14118,88.515
14119,178.422
14120,325.974
14121,495.80300000000005
14122,663.112
14123,782.087
14124,874.7719999999999
14125,953.3660000000001
14126,1016.062
14127,1075.147
14128,1117.4089999999999
14129,1069.7269999999999
14130,964.482
14132,772.727
14133,723.2130000000001
14134,668.311
14135,555.036
14136,487.811
14138,420.18
14139,418.625
14140,310.945
14141,279.536
14143,346.065
14144,321.198
14145,342.32199999999995
14146,388.69300000000004
14147,437.865
14148,490.50300000000004
14150,525.925
14151,523.131
14152,447.439
14154,454.82599999999996
14155,390.74300000000005
14156,238.11599999999999
14157,138.04399999999998
14158,181.52200000000002
14159,320.165
14160,925.538
14161,1088.021
14162,1283.274
14163,1260.897
14164,968.204
14165,575.026
14166,414.53
14167,381.50699999999995
14168,320.526
14169,239.565
14170,202.46200000000002
14171,208.295
14172,265.928
14173,334.88699999999994
14174,373.656
14175,353.175
14176,291.466
14177,363.776
14179,687.013
14180,760.435
14181,734.676
14182,655.817
14183,588.2
14184,524.69
14185,469.78
14186,418.642
14187,364.276
14189,86.85700000000001
14190,55.107
14191,38.342
14192,54.711999999999996
14193,89.34700000000001
14194,122.12
14195,153.44
14196,200.343
14197,239.94299999999998
14198,275.862
14200,344.82199999999995
14201,450.416
14202,618.33
14204,511.10900000000004
14205,443.884
14207,553.531
14208,540.514
14209,535.524
14210,485.527
14211,421.408
14212,336.86
14213,164.604
14214,214.683
14215,360.82
14216,461.452
14217,538.885
14218,622.414
14219,747.11
14220,771.3
14221,640.523
14222,518.925
14223,519.496
14224,446.079
14225,570.887
14226,668.372
14227,733.805
14228,814.551
14229,814.573
14230,896.745
14231,876.212
14232,612.275
14233,522.8340000000001
14234,391.381
14235,444.895
14236,354.38699999999994
14237,230.11900000000003
14238,253.014
14239,257.302
14240,283.14799999999997
14241,352.37800000000004
14242,361.14599999999996
14243,321.705
14245,264.66200000000003
14246,243.673
14247,266.48
14248,335.70599999999996
14249,454.842
14250,609.864
14251,615.36
14252,539.244
14253,554.582
14254,532.2090000000001
14255,487.44800000000004
14256,450.485
14257,446.07
14258,434.902
14259,435.50300000000004
14260,387.19199999999995
14261,238.298
14262,273.763
14263,320.575
14264,403.783
14265,481.464
14267,548.835
14268,527.446
14269,532.2180000000001
14270,434.934
14271,414.103
14272,465.781
14273,514.319
14274,626.172
14275,697.5260000000001
14276,672.044
14277,630.197
14278,621.8
14279,577.856
14280,455.283
14281,384.44699999999995
14282,367.529
14283,407.63800000000003
14284,403.74199999999996
14285,259.70099999999996
14286,188.558
14287,249.907
14288,368.256
14289,499.19
14290,622.427
14291,730.373
14292,833.96
14293,890.836
14294,839.1289999999999
14295,782.064
14296,650.28
14297,533.484
14298,490.472
14299,566.506
14300,518.349
14301,506.853
14302,469.379
14303,439.519
14304,420.60699999999997
14305,400.665
14306,437.056
14307,465.86199999999997
14308,358.356
14309,229.22799999999998
14310,213.24099999999999
14311,205.264
14313,414.711
14314,461.065
14316,958.403
14318,1050.7
14319,1079.068
14320,1104.8319999999999
14321,1076.357
14322,1001.449
14323,850.084
14325,595.308
14327,558.0409999999999
14328,518.115
14330,482.814
14331,390.722
14332,354.31
14333,307.21299999999997
14334,346.157
14335,361.991
14336,361.534
14337,332.452
14338,273.44599999999997
14339,220.745
14340,184.389
14341,166.854
14342,166.72099999999998
14343,168.149
14345,288.258
14346,501.88300000000004
14347,501.91900000000004
14348,348.14599999999996
14349,214.547
14351,268.187
14352,502.685
14353,628.7230000000001
14354,673.539
14355,626.262
14356,447.99699999999996
14359,261.877
14360,311.758
14361,282.472
14362,216.785
14363,168.643
14364,135.685
14365,111.397
14366,90.111
14367,82.57
14368,76.84899999999999
14369,95.51799999999999
14370,167.51
14371,280.32
14373,508.25199999999995
14374,529.617
14375,530.553
14376,492.148
14377,502.019
14379,496.591
14380,439.68
14381,364.10400000000004
14382,446.735
14383,480.231
14384,512.971
14385,489.25800000000004
14386,423.759
14387,369.74300000000005
14388,327.569
14389,277.237
14390,235.435
14391,212.946
14392,155.727
14393,166.308
14394,148.195
14395,105.382
14396,96.802
14397,143.817
14398,194.03400000000002
14399,239.882
14400,272.552
14401,279.051
14402,254.80700000000002
14403,203.197
14404,145.36700000000002
14405,36.779
14406,9.079
14407,64.188
14408,127.81700000000001
14409,185.59799999999998
14410,239.46099999999998
14411,293.15
14412,336.194
14413,358.723
14414,357.67199999999997
14415,366.061
14416,399.116
14417,522.786
14420,645.0409999999999
14421,589.38
14422,543.999
14423,486.015
14424,437.267
14425,406.163
14426,378.68300000000005
14427,357.765
14428,292.185
14429,133.406
14430,94.445
14431,71.72
14432,67.362
14433,90.055
14434,115.15899999999999
14436,122.184
14437,100.706
14438,71.233
14439,48.221000000000004
14440,22.778000000000002
14441,10.899000000000001
14442,9.173
14444,17.383
14445,51.756
14446,107.305
14447,184.90099999999998
14448,269.434
14449,342.55199999999996
14450,384.397
14451,436.681
14452,444.535
14453,229.355
14454,178.52200000000002
14455,169.935
14456,132.766
14457,80.77
14458,56.725
14459,58.202
14460,54.847
14461,37.67
14462,27.554000000000002
14463,37.604
14465,132.717
14466,329.338
14468,420.23199999999997
14469,300.155
14470,173.582
14471,77.928
14472,75.893
14473,197.532
14474,349.601
14475,395.519
14476,424.85400000000004
14477,345.897
14478,334.852
14479,321.637
14480,304.911
14481,240.709
14485,15.331
14486,20.175
14487,20.317999999999998
14488,18.135
14489,18.232
14490,29.537
14491,37.516
14493,33.834
14494,61.016999999999996
14495,152.611
14496,308.336
14497,456.289
14498,550.2040000000001
14500,461.414
14501,206.01
14502,154.955
14503,135.858
14504,114.478
14505,91.96799999999999
14506,60.111000000000004
14507,32.549
14508,15.472000000000001
14511,35.711
14512,76.928
14514,418.23800000000006
14515,681.289
14516,790.198
14517,773.166
14518,723.18
14520,681.322
14521,687.674
14522,673.3710000000001
14523,599.3340000000001
14524,527.494
14525,360.212
14526,325.63599999999997
14527,433.694
14528,546.743
14529,687.084
14530,823.297
14531,901.693
14533,948.194
14534,969.6339999999999
14535,962.931
14536,940.806
14537,949.6080000000001
14538,949.933
14539,968.438
14540,981.98
14541,977.5889999999999
14542,995.932
14543,1026.107
14544,1082.763
14545,1104.835
14546,1088.672
14547,1073.486
14549,1054.49
14551,971.097
14552,970.654
14553,1020.65
14554,1063.275
14555,988.807
14556,884.0139999999999
14557,844.574
14558,782.049
14559,728.498
14560,622.266
14561,485.32
14562,392.085
14563,424.463
14565,480.80400000000003
14566,505.05
14567,548.763
14568,556.028
14569,564.637
14570,606.967
14571,622.453
14572,585.5509999999999
14573,345.084
14574,145.966
14575,221.828
14576,266.01599999999996
14577,259.869
14578,241.457
14579,207.372
14580,192.12900000000002
14581,193.51
14582,200.229
14583,239.86700000000002
14584,343.343
14586,599.918
14588,412.222
14589,193.984
14590,75.625
14591,36.216
14592,23.16
14593,9.375
14594,27.073
14595,55.214
14596,68.65100000000001
14597,96.046
14598,54.751999999999995
14599,72.692
14600,96.697
14602,99.554
14603,85.59899999999999
14604,92.821
14605,124.93700000000001
14606,128.798
14607,100.76299999999999
14608,117.20200000000001
14609,89.12799999999999
14610,70.51100000000001
14611,127.40700000000001
14612,212.453
14613,264.36400000000003
14614,240.533
14615,167.231
14616,122.279
14617,115.57799999999999
14618,123.887
14619,129.875
14620,147.939
14622,46.93600000000001
14623,35.266
14624,20.535
14625,15.850999999999999
14626,29.351
14627,51.94
14628,64.735
14629,62.644
14630,49.957
14631,33.906
14632,18.27
14633,4.937
14634,19.029
14635,39.166
14636,46.132
14637,56.922
14638,91.351
14639,157.68200000000002
14640,264.232
14641,391.74699999999996
14642,504.869
14643,528.354
14644,510.727
14646,136.629
14647,152.879
14648,174.46599999999998
14649,209.425
14651,210.204
14652,185.632
14653,163.805
14654,135.988
14655,99.301
14657,114.85
14658,154.559
14660,192.503
14661,189.479
14662,190.18400000000003
14663,207.102
14664,241.02599999999998
14665,276.32099999999997
14666,309.156
14668,398.538
14669,315.772
14670,105.149
14671,101.97200000000001
14672,147.733
14673,174.69799999999998
14674,196.59400000000002
14675,220.23
14676,247.75900000000001
14678,224.322
14679,235.17
14680,307.879
14681,412.42
14682,481.86
14683,548.974
14684,622.423
14685,658.0310000000001
14686,609.889
14688,485.973
14689,461.023
14690,464.536
14691,475.352
14692,518.163
14693,506.978
14694,455.116
14695,470.923
14696,784.544
14697,864.058
14698,801.0419999999999
14699,718.2669999999999
14700,622.378
14701,501.975
14702,427.397
14703,370.605
14704,334.792
14706,469.477
14707,527.54
14708,420.852
14709,377.47
14710,365.837
14711,319.47700000000003
14712,311.079
14713,348.966
14714,351.525
14715,348.851
14716,302.911
14717,236.21900000000002
14718,221.78900000000002
14719,234.208
14720,233.09400000000002
14721,202.541
14722,181.46900000000002
14723,190.872
14726,349.07099999999997
14727,424.24300000000005
14728,477.721
14729,528.633
14730,544.0219999999999
14731,532.319
14732,585.4119999999999
14733,622.475
14734,632.548
14735,607.419
14736,686.443
14737,659.882
14738,562.444
14739,568.758
14740,556.0409999999999
14741,532.101
14742,527.415
14743,502.48
14744,464.926
14746,544.0509999999999
14747,560.998
14748,587.044
14749,618.487
14750,586.645
14751,567.974
14752,599.682
14753,644.3480000000001
14754,663.11
14755,640.0930000000001
14756,587.597
14757,528.886
14758,474.621
14759,402.219
14760,320.786
14762,293.921
14763,304.189
14764,309.226
14765,250.717
14766,167.975
14767,130.046
14768,198.391
14769,174.467
14770,108.118
14771,65.038
14772,39.434
14773,25.601999999999997
14774,19.448
14775,17.996
14778,33.988
14779,44.261
14780,59.842
14781,83.68799999999999
14782,123.177
14783,178.796
14787,310.769
14788,280.73900000000003
14789,198.386
14790,169.583
14791,272.982
14792,427.001
14793,533.621
14795,599.987
14796,599.903
14797,558.93
14798,544.03
14799,478.344
14800,543.877
14801,673.539
14802,748.971
14803,760.2180000000001
14804,738.7489999999999
14805,686.5239999999999
14806,675.841
14807,655.47
14808,622.345
14809,574.295
14810,468.99199999999996
14811,398.154
14812,382.292
14813,323.339
14814,229.965
14815,191.213
14816,210.24599999999998
14817,211.135
14818,192.481
14819,159.29
14820,146.06799999999998
14821,122.134
14822,92.12200000000001
14823,62.177
14824,49.099
14825,33.427
14826,38.937
14828,59.273999999999994
14829,85.891
14830,134.584
14831,234.83
14832,346.957
14834,261.972
14835,181.49099999999999
14836,149.156
14837,116.486
14838,102.251
14839,233.62599999999998
14840,370.46
14841,548.4680000000001
14842,715.36
14843,795.546
14844,728.573
14847,633.883
14848,663.1619999999999
14849,687.303
14850,695.677
14851,659.9830000000001
14852,622.462
14853,527.465
14854,465.26099999999997
14855,465.814
14856,490.462
14857,505.11400000000003
14858,644.0369999999999
14859,869.257
14860,1016.8560000000001
14861,1124.986
14862,1273.361
14863,1361.991
14864,1410.808
14865,1483.5710000000001
14866,1540.207
14867,1514.1860000000001
14868,1387.94
14869,1220.458
14870,1024.1960000000001
14871,965.482
14872,878.4730000000001
14873,775.548
14874,663.197
14875,599.979
14876,501.291
14877,481.454
14878,588.88
14879,730.7539999999999
14880,789.5360000000001
14881,844.573
14882,888.528
14883,937.3589999999999
14884,892.623
14885,857.485
14886,728.5
14887,587.5790000000001
14888,644.4490000000001
14891,1152.386
14892,1197.269
14893,1257.697
14894,1253.048
14895,1144.951
14896,1133.692
14897,1065.785
14899,735.7869999999999
14900,664.322
14901,604.862
14903,575.971
14904,527.433
14905,436.899
14906,366.084
14907,324.19599999999997
14908,279.749
14909,192.233
14910,135.69
14911,108.226
14912,110.919
14913,123.124
14914,107.09899999999999
14915,84.09700000000001
14916,86.189
14917,98.301
14918,99.119
14919,102.446
14920,109.18799999999999
14921,180.014
14922,263.156
14923,338.13
14924,441.51
14925,525.9209999999999
14926,530.053
14927,474.833
14928,423.798
14929,362.27
14930,330.276
14931,319.82
14932,280.122
14933,251.487
14934,209.235
14935,220.731
14936,255.611
14937,315.08799999999997
14938,355.23400000000004
14939,351.19300000000004
14940,320.85200000000003
14941,321.797
14942,338.075
14943,372.957
14944,467.08
14945,532.942
14948,561.538
14949,612.132
14950,679.704
14951,698.55
14952,668.373
14954,557.195
14955,481.88
14956,454.791
14957,415.03
14958,259.448
14959,142.085
14960,134.407
14961,97.146
14963,67.939
14964,67.911
14965,64.301
14966,59.61600000000001
14967,79.184
14968,46.636
14969,50.286
14970,80.502
14971,105.171
14972,109.162
14974,114.976
14975,159.47299999999998
14976,254.329
14977,406.707
14978,565.294
14979,637.649
14981,500.594
14982,286.997
14983,142.32399999999998
14984,183.64
14986,116.197
14987,84.649
14988,66.47800000000001
14989,60.887
14990,67.59899999999999
14991,84.167
14992,77.682
14993,74.169
14994,88.43
14995,110.041
14996,148.431
14997,200.49099999999999
14998,261.95
14999,351.62800000000004
15000,473.07800000000003
15001,539.251
15002,508.43800000000005
15003,438.853
15004,324.813
15005,271.306
15006,148.961
15007,108.141
15008,106.314
15009,104.555
15010,87.76
15011,82.456
15013,68.48100000000001
15014,56.218999999999994
15015,50.974
15016,80.509
15017,98.104
15018,101.62700000000001
15020,64.85
15021,38.2
15022,34.078
15023,72.893
15024,99.525
15025,92.806
15026,88.366
15027,97.54899999999999
15028,128.733
15029,159.043
15030,134.534
15031,38.28
15032,51.68899999999999
15035,77.387
15036,84.064
15037,82.684
15038,83.99600000000001
15039,108.1
15041,97.633
15042,73.467
15043,81.14399999999999
15044,163.963
15045,281.504
