,WindSpeed,IrrDirect,IrrDiffuse,Temperature,Percipitation,SnowFlow,SnowMass,AirDensity,RadSurface,RadTop,CloudCover,IsDayBin_Day,IsDayBin_Night,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
16991,6.497999999999999,0.0,0.0,-1.4609999999999999,0.003,0.003,2.747,1.217,0.0,0.0,0.965,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16992,6.442,0.0,0.0,-1.351,0.002,0.002,2.75,1.218,0.0,0.0,0.972,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16993,6.296,0.0,0.0,-1.056,0.002,0.002,2.752,1.218,0.0,0.0,0.9840000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16994,6.239,0.0,0.0,-1.075,0.001,0.001,2.7539999999999996,1.219,0.0,0.0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16995,6.489,0.0,0.0,-1.095,0.001,0.001,2.755,1.218,0.0,0.0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16997,6.78,0.0,0.0,-0.825,0.0,0.0,2.758,1.218,0.0,0.0,0.9620000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16998,6.822,0.0,0.0,-0.7170000000000001,0.0,0.0,2.759,1.218,0.0,0.0,0.937,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16999,6.787999999999999,0.0,0.0,-0.6859999999999999,0.0,0.0,2.759,1.218,0.0,0.0,0.917,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17000,6.771,0.003,0.002,-0.696,0.0,0.0,2.759,1.219,3.5260000000000002,20.9,0.903,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17001,6.483,0.012,0.015,-0.465,0.0,0.0,2.758,1.22,24.91,106.682,0.9129999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17002,6.106,0.02,0.027000000000000003,-0.177,0.001,0.0,2.7569999999999997,1.22,43.938,162.267,0.956,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17003,5.864,0.021,0.03,0.005,0.0,0.0,2.755,1.22,47.928000000000004,174.709,0.982,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17004,5.852,0.017,0.022000000000000002,-0.083,0.0,0.0,2.753,1.2209999999999999,36.086,143.167,0.9890000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17005,6.103,0.01,0.009000000000000001,-0.57,0.0,0.0,2.753,1.2209999999999999,14.617,69.773,0.99,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17006,6.466,0.0,0.0,-1.232,0.0,0.0,2.7539999999999996,1.222,0.265,1.98,0.988,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17007,6.337999999999999,0.0,0.0,-1.5419999999999998,0.0,0.0,2.7539999999999996,1.2229999999999999,0.0,0.0,0.9840000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17009,5.803,0.0,0.0,-2.209,0.0,0.0,2.7560000000000002,1.226,0.0,0.0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17010,5.546,0.0,0.0,-2.562,0.0,0.0,2.7569999999999997,1.227,0.0,0.0,0.855,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17011,5.246,0.0,0.0,-3.082,0.0,0.0,2.758,1.229,0.0,0.0,0.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17012,4.976,0.0,0.0,-3.728,0.0,0.0,2.758,1.2309999999999999,0.0,0.0,0.584,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17013,4.859,0.0,0.0,-4.402,0.0,0.0,2.759,1.234,0.0,0.0,0.456,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17015,4.737,0.0,0.0,-5.21,0.001,0.001,2.762,1.239,0.0,0.0,0.564,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17016,4.54,0.0,0.0,-5.651,0.0,0.0,2.764,1.2409999999999999,0.0,0.0,0.537,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17017,4.513,0.0,0.0,-6.11,0.0,0.0,2.764,1.2429999999999999,0.0,0.0,0.516,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17018,4.584,0.0,0.0,-6.3629999999999995,0.001,0.001,2.765,1.244,0.0,0.0,0.537,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17019,4.5089999999999995,0.0,0.0,-6.48,0.001,0.001,2.767,1.245,0.0,0.0,0.524,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17020,4.436,0.0,0.0,-6.652,0.001,0.001,2.7680000000000002,1.246,0.0,0.0,0.408,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17021,4.435,0.0,0.0,-6.941,0.001,0.001,2.7689999999999997,1.247,0.0,0.0,0.276,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17022,4.467,0.0,0.0,-7.17,0.002,0.002,2.77,1.247,0.0,0.0,0.293,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17023,4.406000000000001,0.0,0.0,-7.245,0.002,0.002,2.772,1.248,0.0,0.0,0.34299999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17024,4.2989999999999995,0.023,0.003,-7.178999999999999,0.003,0.003,2.7739999999999996,1.248,6.229,19.566,0.40700000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17025,3.8760000000000003,0.10800000000000001,0.023,-6.31,0.004,0.004,2.7769999999999997,1.248,44.425,104.43299999999999,0.466,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17026,3.193,0.158,0.037000000000000005,-5.314,0.004,0.004,2.78,1.246,73.738,160.007,0.544,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17027,2.782,0.138,0.04,-4.652,0.006999999999999999,0.006999999999999999,2.784,1.244,76.128,172.459,0.6609999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17028,2.718,0.07200000000000001,0.028999999999999998,-4.381,0.015,0.015,2.7939999999999996,1.242,51.724,140.917,0.7290000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17029,2.897,0.027999999999999997,0.011000000000000001,-4.535,0.023,0.023,2.813,1.2409999999999999,18.378,67.562,0.705,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17030,3.198,0.001,0.0,-4.953,0.031,0.031,2.84,1.2409999999999999,0.27,1.617,0.682,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17031,3.384,0.0,0.0,-5.132999999999999,0.031,0.031,2.8710000000000004,1.242,0.0,0.0,0.675,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17032,3.5839999999999996,0.0,0.0,-5.2589999999999995,0.034,0.034,2.9019999999999997,1.2429999999999999,0.0,0.0,0.664,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17033,3.708,0.0,0.0,-5.353,0.044000000000000004,0.044000000000000004,2.94,1.244,0.0,0.0,0.6709999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17035,4.01,0.0,0.0,-5.521,0.08199999999999999,0.081,3.052,1.246,0.0,0.0,0.695,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17036,4.203,0.0,0.0,-5.627999999999999,0.10099999999999999,0.1,3.142,1.247,0.0,0.0,0.7070000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17037,4.381,0.0,0.0,-5.643,0.114,0.114,3.242,1.248,0.0,0.0,0.735,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17038,4.506,0.0,0.0,-5.646,0.115,0.115,3.35,1.248,0.0,0.0,0.763,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17039,4.606,0.0,0.0,-5.678,0.10300000000000001,0.10300000000000001,3.4589999999999996,1.249,0.0,0.0,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17040,4.648,0.0,0.0,-5.687,0.08900000000000001,0.08900000000000001,3.554,1.25,0.0,0.0,0.765,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17041,4.698,0.0,0.0,-5.718999999999999,0.075,0.075,3.635,1.251,0.0,0.0,0.742,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17042,4.732,0.0,0.0,-5.797000000000001,0.07200000000000001,0.07200000000000001,3.707,1.252,0.0,0.0,0.753,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17043,4.758,0.0,0.0,-5.877999999999999,0.073,0.073,3.781,1.252,0.0,0.0,0.764,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17044,4.824,0.0,0.0,-5.9110000000000005,0.073,0.073,3.8539999999999996,1.253,0.0,0.0,0.759,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17045,4.855,0.0,0.0,-6.018,0.066,0.066,3.925,1.254,0.0,0.0,0.753,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17046,4.831,0.0,0.0,-6.182,0.052000000000000005,0.052000000000000005,3.983,1.255,0.0,0.0,0.737,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17047,4.721,0.0,0.0,-6.379,0.038,0.038,4.0280000000000005,1.256,0.0,0.0,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17048,4.669,0.003,0.002,-6.564,0.034,0.034,4.063,1.2570000000000001,3.23,18.367,0.628,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17049,4.479,0.016,0.016,-6.148,0.033,0.033,4.0969999999999995,1.2570000000000001,26.016,102.37,0.589,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17050,4.165,0.027000000000000003,0.027999999999999997,-5.358,0.027000000000000003,0.027000000000000003,4.127,1.2570000000000001,46.343999999999994,157.936,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17051,3.8739999999999997,0.032,0.032,-4.908,0.023,0.023,4.15,1.256,52.199,170.388,0.5479999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17052,4.007,0.031,0.025,-4.877,0.013000000000000001,0.013000000000000001,4.167,1.256,41.85,138.855,0.519,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17053,4.368,0.018000000000000002,0.01,-5.3660000000000005,0.006999999999999999,0.006999999999999999,4.176,1.2570000000000001,16.593,65.55199999999999,0.48100000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17054,4.754,0.0,0.0,-6.228,0.004,0.004,4.1819999999999995,1.2590000000000001,0.204,1.317,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17055,5.22,0.0,0.0,-6.73,0.004,0.004,4.186,1.26,0.0,0.0,0.435,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17056,5.593,0.0,0.0,-6.867000000000001,0.006,0.006,4.192,1.261,0.0,0.0,0.524,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17057,5.707000000000001,0.0,0.0,-6.808,0.008,0.008,4.199,1.262,0.0,0.0,0.708,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17058,5.696000000000001,0.0,0.0,-6.667999999999999,0.01,0.01,4.209,1.263,0.0,0.0,0.8240000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17059,5.725,0.0,0.0,-6.48,0.011000000000000001,0.011000000000000001,4.221,1.263,0.0,0.0,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17060,5.724,0.0,0.0,-6.307,0.012,0.012,4.234,1.262,0.0,0.0,0.991,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17061,5.928999999999999,0.0,0.0,-6.112,0.009000000000000001,0.009000000000000001,4.245,1.261,0.0,0.0,0.993,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17062,5.765,0.0,0.0,-6.06,0.005,0.005,4.252,1.26,0.0,0.0,0.995,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17063,5.941,0.0,0.0,-6.0089999999999995,0.003,0.003,4.257,1.26,0.0,0.0,0.995,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17064,6.141,0.0,0.0,-5.994,0.002,0.002,4.261,1.2590000000000001,0.0,0.0,0.992,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17065,6.337999999999999,0.0,0.0,-6.087999999999999,0.002,0.002,4.263999999999999,1.2590000000000001,0.0,0.0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17066,6.353,0.0,0.0,-6.274,0.001,0.001,4.266,1.2590000000000001,0.0,0.0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17067,6.226,0.0,0.0,-6.558,0.0,0.0,4.268,1.26,0.0,0.0,0.991,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17068,6.143,0.0,0.0,-6.947,0.0,0.0,4.27,1.261,0.0,0.0,0.9740000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17069,6.077999999999999,0.0,0.0,-7.391,0.0,0.0,4.271,1.263,0.0,0.0,0.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17070,6.197,0.0,0.0,-7.864,0.0,0.0,4.272,1.265,0.0,0.0,0.662,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17072,6.162999999999999,0.032,0.003,-9.052,0.0,0.0,4.275,1.271,5.919,17.305,0.179,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17073,5.901,0.19899999999999998,0.022000000000000002,-9.01,0.0,0.0,4.275,1.274,48.548,100.48899999999999,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17074,5.6739999999999995,0.34600000000000003,0.033,-8.345,0.0,0.0,4.275,1.273,86.48,156.019,0.024,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17075,5.4270000000000005,0.396,0.035,-7.989,0.0,0.0,4.271,1.272,96.446,168.459,0.013999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17076,5.416,0.34700000000000003,0.03,-8.148,0.0,0.0,4.269,1.271,74.99600000000001,136.98,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17077,5.372000000000001,0.184,0.013999999999999999,-9.206,0.0,0.0,4.269,1.274,29.090999999999998,63.698,0.006999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17078,5.625,0.002,0.0,-10.659,0.0,0.0,4.27,1.278,0.28300000000000003,1.0759999999999998,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17079,5.468999999999999,0.0,0.0,-11.494000000000002,0.0,0.0,4.27,1.2819999999999998,0.0,0.0,0.003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17080,5.233,0.0,0.0,-12.013,0.0,0.0,4.271,1.285,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17081,4.949,0.0,0.0,-12.314,0.0,0.0,4.272,1.286,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17082,4.649,0.0,0.0,-12.482000000000001,0.0,0.0,4.272,1.287,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17083,4.371,0.0,0.0,-12.491,0.0,0.0,4.273,1.287,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17084,4.079,0.0,0.0,-12.34,0.0,0.0,4.273,1.285,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17085,3.861,0.0,0.0,-12.102,0.0,0.0,4.273,1.2830000000000001,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17087,3.3819999999999997,0.0,0.0,-11.525,0.0,0.0,4.274,1.28,0.0,0.0,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17088,3.096,0.0,0.0,-11.309000000000001,0.0,0.0,4.274,1.278,0.0,0.0,0.045,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17089,2.9789999999999996,0.0,0.0,-11.317,0.003,0.002,4.276,1.2770000000000001,0.0,0.0,0.10300000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17090,3.03,0.0,0.0,-11.36,0.003,0.003,4.279,1.2770000000000001,0.0,0.0,0.271,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17091,3.509,0.0,0.0,-11.243,0.003,0.003,4.282,1.276,0.0,0.0,0.47100000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17092,3.5460000000000003,0.0,0.0,-11.18,0.002,0.001,4.285,1.275,0.0,0.0,0.7190000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17093,3.3110000000000004,0.0,0.0,-11.01,0.003,0.002,4.287,1.275,0.0,0.0,0.902,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17094,2.971,0.0,0.0,-10.595,0.005,0.005,4.29,1.276,0.0,0.0,0.965,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17095,2.7889999999999997,0.0,0.0,-10.024,0.022000000000000002,0.021,4.301,1.275,0.0,0.0,0.9840000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17098,3.6310000000000002,0.001,0.009000000000000001,-7.94,0.364,0.28300000000000003,4.663,1.264,13.32,154.32,0.998,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17099,4.52,0.001,0.008,-7.17,0.6629999999999999,0.5429999999999999,5.08,1.2590000000000001,12.382,166.77200000000002,0.998,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17100,4.775,0.001,0.006,-6.566,0.8009999999999999,0.67,5.702000000000001,1.255,9.12,135.292,0.9940000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17101,4.816,0.001,0.002,-6.189,0.772,0.6829999999999999,6.371,1.251,3.6239999999999997,62.031000000000006,0.996,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17102,4.765,0.0,0.0,-5.853,0.708,0.625,7.024,1.248,0.02,0.879,0.9940000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17103,4.461,0.0,0.0,-5.5329999999999995,0.564,0.493,7.567,1.245,0.0,0.0,0.993,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17104,3.53,0.0,0.0,-5.261,0.42100000000000004,0.37200000000000005,7.981,1.2409999999999999,0.0,0.0,0.9890000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17105,3.926,0.0,0.0,-5.004,0.324,0.248,8.277999999999999,1.24,0.0,0.0,0.9890000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17106,4.015,0.0,0.0,-4.871,0.27699999999999997,0.17300000000000001,8.446,1.239,0.0,0.0,0.993,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17107,3.7110000000000003,0.0,0.0,-5.096,0.265,0.217,8.634,1.239,0.0,0.0,0.995,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17109,3.3960000000000004,0.0,0.0,-5.237,0.267,0.182,9.06,1.24,0.0,0.0,0.9940000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17110,3.4419999999999997,0.0,0.0,-5.189,0.27,0.18100000000000002,9.251,1.24,0.0,0.0,0.995,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17111,3.572,0.0,0.0,-5.106,0.28300000000000003,0.226,9.46,1.24,0.0,0.0,0.997,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17112,3.6489999999999996,0.0,0.0,-5.042,0.302,0.248,9.695,1.24,0.0,0.0,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17113,3.8930000000000002,0.0,0.0,-5.251,0.29100000000000004,0.251,9.945,1.24,0.0,0.0,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17114,4.061,0.0,0.0,-5.515,0.255,0.226,10.179,1.24,0.0,0.0,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17115,4.247,0.0,0.0,-5.6579999999999995,0.23199999999999998,0.20600000000000002,10.39,1.24,0.0,0.0,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17116,4.462,0.0,0.0,-5.768,0.201,0.179,10.58,1.24,0.0,0.0,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17117,4.82,0.0,0.0,-5.847,0.149,0.134,10.734000000000002,1.24,0.0,0.0,0.995,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17118,5.13,0.0,0.0,-5.95,0.096,0.08800000000000001,10.841,1.2409999999999999,0.0,0.0,0.987,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17119,5.255,0.0,0.0,-6.171,0.063,0.062,10.912,1.2409999999999999,0.0,0.0,0.972,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17121,5.2379999999999995,0.016,0.015,-6.156000000000001,0.036000000000000004,0.036000000000000004,11.004000000000001,1.242,24.572,97.25,0.887,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17122,5.032,0.027000000000000003,0.027000000000000003,-5.517,0.032,0.032,11.035,1.24,44.635,152.769,0.835,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17123,4.796,0.032,0.031,-5.021,0.027000000000000003,0.027000000000000003,11.06,1.239,50.769,165.21900000000002,0.779,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17125,5.313,0.017,0.009000000000000001,-5.144,0.016,0.016,11.094000000000001,1.239,15.16,60.549,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17126,5.727,0.0,0.0,-5.61,0.013000000000000001,0.013000000000000001,11.11,1.24,0.109,0.725,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17127,5.864,0.0,0.0,-5.8420000000000005,0.012,0.012,11.126,1.24,0.0,0.0,0.542,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17129,5.976,0.0,0.0,-5.773,0.016,0.016,11.158,1.24,0.0,0.0,0.7040000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17130,6.015,0.0,0.0,-5.597,0.013000000000000001,0.013000000000000001,11.175,1.2409999999999999,0.0,0.0,0.782,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17131,6.096,0.0,0.0,-5.557,0.006,0.006,11.185,1.2409999999999999,0.0,0.0,0.742,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17133,6.349,0.0,0.0,-5.86,0.001,0.001,11.193,1.244,0.0,0.0,0.951,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17134,6.457999999999999,0.0,0.0,-6.308,0.001,0.001,11.195,1.245,0.0,0.0,0.9640000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17135,6.747000000000001,0.0,0.0,-6.571000000000001,0.001,0.001,11.197000000000001,1.246,0.0,0.0,0.963,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17136,6.596,0.0,0.0,-6.928,0.001,0.001,11.199000000000002,1.248,0.0,0.0,0.9590000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17137,6.354,0.0,0.0,-7.462000000000001,0.001,0.001,11.202,1.251,0.0,0.0,0.9570000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17138,6.696000000000001,0.0,0.0,-7.864,0.001,0.001,11.206,1.254,0.0,0.0,0.96,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17139,6.945,0.0,0.0,-7.77,0.001,0.001,11.209000000000001,1.254,0.0,0.0,0.953,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17141,6.8870000000000005,0.0,0.0,-8.013,0.0,0.0,11.212,1.254,0.0,0.0,0.49200000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17142,6.754,0.0,0.0,-8.394,0.0,0.0,11.215,1.256,0.0,0.0,0.22899999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17143,6.8389999999999995,0.0,0.0,-8.967,0.0,0.0,11.219000000000001,1.2570000000000001,0.0,0.0,0.159,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17145,6.516,0.113,0.021,-8.675,0.0,0.0,11.225999999999999,1.26,40.914,95.906,0.402,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17146,6.249,0.183,0.035,-7.52,0.001,0.001,11.224,1.26,72.286,151.436,0.6409999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17147,5.888999999999999,0.161,0.038,-6.747999999999999,0.001,0.001,11.210999999999999,1.258,75.05,163.89700000000002,0.858,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17148,5.859,0.087,0.027999999999999997,-6.577000000000001,0.002,0.002,11.200999999999999,1.258,51.123000000000005,132.438,0.973,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17149,6.207000000000001,0.036000000000000004,0.01,-6.787999999999999,0.002,0.002,11.197000000000001,1.258,17.787,59.25,0.992,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17150,6.449,0.001,0.0,-7.332000000000001,0.004,0.004,11.198,1.2590000000000001,0.122,0.601,0.992,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17151,6.445,0.0,0.0,-7.277,0.005,0.005,11.202,1.2590000000000001,0.0,0.0,0.9540000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17152,6.254,0.0,0.0,-7.147,0.009000000000000001,0.009000000000000001,11.209000000000001,1.2590000000000001,0.0,0.0,0.9079999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17154,6.49,0.0,0.0,-6.827999999999999,0.015,0.015,11.232000000000001,1.258,0.0,0.0,0.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17155,6.19,0.0,0.0,-6.785,0.026000000000000002,0.026000000000000002,11.252,1.2590000000000001,0.0,0.0,0.885,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17156,6.162999999999999,0.0,0.0,-6.856,0.033,0.033,11.282,1.26,0.0,0.0,0.889,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17157,6.055,0.0,0.0,-7.017,0.035,0.035,11.315,1.262,0.0,0.0,0.902,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17158,6.0920000000000005,0.0,0.0,-7.265,0.037000000000000005,0.037000000000000005,11.349,1.264,0.0,0.0,0.8590000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17159,6.172999999999999,0.0,0.0,-7.632000000000001,0.037000000000000005,0.037000000000000005,11.385,1.266,0.0,0.0,0.789,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17161,6.202999999999999,0.0,0.0,-8.406,0.022000000000000002,0.022000000000000002,11.44,1.27,0.0,0.0,0.691,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17162,6.263999999999999,0.0,0.0,-8.667,0.015,0.015,11.456,1.272,0.0,0.0,0.6559999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17163,6.337999999999999,0.0,0.0,-8.699,0.009000000000000001,0.009000000000000001,11.466,1.272,0.0,0.0,0.68,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17164,6.471,0.0,0.0,-8.65,0.009000000000000001,0.009000000000000001,11.472000000000001,1.272,0.0,0.0,0.657,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17165,6.653,0.0,0.0,-8.691,0.016,0.016,11.484000000000002,1.272,0.0,0.0,0.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17166,7.143,0.0,0.0,-8.477,0.047,0.047,11.514000000000001,1.271,0.0,0.0,0.608,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17167,7.379,0.0,0.0,-7.704,0.105,0.105,11.584000000000001,1.268,0.0,0.0,0.765,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17168,7.005,0.002,0.001,-7.297999999999999,0.18899999999999997,0.18899999999999997,11.725999999999999,1.268,2.3819999999999997,14.252,0.888,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17169,7.3629999999999995,0.005,0.01,-6.02,0.307,0.307,11.972999999999999,1.266,16.29,94.745,0.9259999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17170,6.811,0.003,0.013000000000000001,-5.0489999999999995,0.37,0.37,12.297,1.263,21.183000000000003,150.259,0.927,1,0,0,0,0,0,0,0,0,0,0,0,0,1
